"ID","Age","Gender","Race","RaceImputed","Location","City","State","ZipCode","County","Address","Latitude","Longitude","Agency","ForceType","Date","Year"
10443,"19","Male","Race unspecified","Hispanic/Latino","2112 W 7th N","Salt Lake City","UT",84116,"Salt Lake","2112 W 7th N Salt Lake City UT 84116 Salt Lake","40.7721024",-111.9113017,"Utah Highway Patrol","Gunshot",2011-08-05,2011
10437,"30","Male","African-American/Black","African-American/Black","10802 Deepwater Bay","San Antonio","TX",78251,"Bexar","10802 Deepwater Bay San Antonio TX 78251 Bexar","29.4470348",-98.7047883,"San Antonio Police Department","Tasered",2011-08-04,2011
10438,"41","Male","Native American/Alaskan","Native American/Alaskan","3101 South Market Street","Redding","CA",96001,"Shasta","3101 South Market Street Redding CA 96001 Shasta","40.568564",-122.387559,"Redding Police Department","Gunshot",2011-08-04,2011
10465,"50","Male","African-American/Black","African-American/Black","Binnicker Bridge Rd & State Rd S-38-1209","Cope","SC",29038,"Bamberg","Binnicker Bridge Rd & State Rd S-38-1209 Cope SC 29038 Bamberg","33.3846154",-81.0717347,"Bamberg County Sheriff's Office, Denmark Police Department","Gunshot",2011-08-04,2011
10436,"35","Male","African-American/Black","African-American/Black","319 N Latrobe Ave","Chicago","IL",60644,"Cook","319 N Latrobe Ave Chicago IL 60644 Cook","41.8862669",-87.7565003,"Chicago Police Department","Gunshot",2011-08-03,2011
10432,"56","Male","African-American/Black","African-American/Black","200 block S Main St","Gladewater","TX",75647,"Gregg","200 block S Main St Gladewater TX 75647 Gregg","32.533515",-94.9453506,"Gladewater Police Department","Gunshot",2011-08-02,2011
10433,"29","Male","African-American/Black","African-American/Black","5800 block Fairdale Ln","Houston","TX",77057,"Harris","5800 block Fairdale Ln Houston TX 77057 Harris","29.7330885",-95.480437,"Houston Police Department","Gunshot",2011-08-02,2011
10434,"22","Male","Native American/Alaskan","Native American/Alaskan","Greenbriar Street and East Anamosa","Rapid City","SD",57701,"Pennington","Greenbriar Street and East Anamosa Rapid City SD 57701 Pennington","44.0966196",-103.2066695,"Rapid City Police Department","Gunshot",2011-08-02,2011
10424,"33","Male","European-American/White","European-American/White","4051 Douglas Blvd","Granite Bay","CA",95746,"Placer","4051 Douglas Blvd Granite Bay CA 95746 Placer","38.7443541",-121.2244508,"Placer County Sheriff's Office","Gunshot",2011-08-01,2011
10425,"42","Male","European-American/White","European-American/White","1652 Smith Branch Rd","Jackson","KY",41339,"Breathitt","1652 Smith Branch Rd Jackson KY 41339 Breathitt","37.5534075",-83.3849188,"Kentucky State Police","Gunshot",2011-08-01,2011
10426,"21","Male","African-American/Black","African-American/Black","1200 block N 4th St","Columbus","OH",43201,"Franklin","1200 block N 4th St Columbus OH 43201 Franklin","39.9875393",-82.9990592,"Columbus Division of Police","Gunshot",2011-08-01,2011
10427,"19","Male","African-American/Black","African-American/Black","1200 block E North St","Kilgore","TX",75662,"Gregg","1200 block E North St Kilgore TX 75662 Gregg","32.3822119",-94.8664156,"Kilgore Police Department","Gunshot",2011-08-01,2011
10428,"39","Male","European-American/White","European-American/White","N Maroa Ave & E Hedges Ave","Fresno","CA",93728,"Fresno","N Maroa Ave & E Hedges Ave Fresno CA 93728 Fresno","36.7594883",-119.7995739,"Fresno Police Department","Gunshot",2011-08-01,2011
10429,"50","Male","European-American/White","European-American/White","1300 block South Rogers Street","Bloomington","IN",47403,"Monroe","1300 block South Rogers Street Bloomington IN 47403 Monroe","39.1525257",-86.5387468,"Bloomington Police Department","Gunshot",2011-08-01,2011
10430,"60","Male","Race unspecified","European-American/White","400 block South 8th Avenue","Elgin","OR",97827,"Union","400 block South 8th Avenue Elgin OR 97827 Union","45.5617184",-117.9173812,"Elgin Police Department","Gunshot",2011-08-01,2011
10431,"30","Female","European-American/White","European-American/White","1845 S. Eighth St.","Rogers","AR",72756,"Benton","1845 S. Eighth St. Rogers AR 72756 Benton","36.3121889",-94.12598,"Rogers Police Department","Gunshot",2011-08-01,2011
10419,"24","Male","European-American/White","European-American/White","4645 Whistler Point","Colorado Springs","CO",80918,"El Paso","4645 Whistler Point Colorado Springs CO 80918 El Paso","38.8986569",-104.7956586,"Colorado Springs Police Department","Gunshot",2011-07-30,2011
10420,"28","Male","African-American/Black","African-American/Black","Monticello Ave & Brinkerhoff St","Jersey City","NJ",7304,"Hudson","Monticello Ave & Brinkerhoff St Jersey City NJ 07304 Hudson","40.7182881",-74.0718856,"Jersey City Police Department","Gunshot",2011-07-30,2011
10421,"38","Male","Hispanic/Latino","Hispanic/Latino","515 Echandia St","Los Angeles","CA",90033,"Los Angeles","515 Echandia St Los Angeles CA 90033 Los Angeles","34.0523901",-118.2184311,"Los Angeles Police Department","Gunshot",2011-07-30,2011
10422,"21","Male","African-American/Black","African-American/Black","1600 block South State Street","Syracuse","NY",13205,"Onondaga","1600 block South State Street Syracuse NY 13205 Onondaga","43.0297034",-76.1451525,"Syracuse Police Department, Onondaga County Sheriff's Office","Gunshot",2011-07-30,2011
21320,"39","Male","European-American/White","European-American/White","31127 Beechnut Street","Westland","MI",48186,"Wayne","31127 Beechnut Street Westland MI 48186 Wayne","42.309378",-83.346921,"Westland Police Department, Garden City Police Department","Tasered",2011-07-30,2011
10416,"60","Male","European-American/White","European-American/White","1620 Arkansas Road","West Monroe","LA",71291,"Ouachita","1620 Arkansas Road West Monroe LA 71291 Ouachita","32.53481",-92.166663,"West Monroe Police Department","Gunshot",2011-07-29,2011
10417,"43","Male","European-American/White","European-American/White","100 S 500 W","Salina","UT",84654,"Sevier","100 S 500 W Salina UT 84654 Sevier","38.9559309",-111.8684794,"Salina Police Department","Gunshot",2011-07-29,2011
10418,"44","Male","Hispanic/Latino","Hispanic/Latino","3100 block West 52nd Street","Cleveland","OH",44102,"Cuyahoga","3100 block West 52nd Street Cleveland OH 44102 Cuyahoga","41.4696354",-81.7222839,"Cleveland Police Department","Gunshot",2011-07-29,2011
10413,"38","Male","Race unspecified","European-American/White","14800 E 42 St. S","Independence","MO",64055,"Jackson","14800 E 42 St. S Independence MO 64055 Jackson","39.0442129",-94.4079819,"Kansas City Police Department","Gunshot",2011-07-28,2011
10414,"60","Male","Race unspecified","European-American/White","Highway 380","Capitan","NM",88316,"Lincoln","Highway 380 Capitan NM 88316 Lincoln","33.5455606",-105.5722036,"Lincoln County Sheriff's Office","Gunshot",2011-07-28,2011
10415,"29","Male","European-American/White","European-American/White","174 Maple Lane","Gilbert","PA",18331,"Monroe","174 Maple Lane Gilbert PA 18331 Monroe","40.910707",-75.4216493,"Pennsylvania State Police","Gunshot",2011-07-28,2011
10407,"48","Male","European-American/White","European-American/White","Fourth Street and Mobile Home Road","Tamms","IL",62988,"Alexander","Fourth Street and Mobile Home Road Tamms IL 62988 Alexander","37.2352624",-89.2641438,"Alexander County Sheriff's Office","Gunshot",2011-07-26,2011
10408,"45","Male","European-American/White","European-American/White","6445 Coolwell Drive","Black Forest","CO",80908,"El Paso","6445 Coolwell Drive Black Forest CO 80908 El Paso","39.033979",-104.70671,"El Paso County Sheriff's Office","Gunshot",2011-07-26,2011
20666,"30","Male","Race unspecified","European-American/White","17 College Ave.","Greenville","PA",16125,"Mercer","17 College Ave. Greenville PA 16125 Mercer","41.4090044",-80.3844604,"Mercer County Sheriff's Office","Gunshot",2011-07-26,2011
22909,"33","Male","African-American/Black","African-American/Black","Williamsburg Rd & Charles City Rd","Henrico","VA",23231,"Henrico","Williamsburg Rd & Charles City Rd Henrico VA 23231 Henrico","37.5183728",-77.3778293,"Henrico County Division of Police, Charles City County Sheriff's Office","Gunshot",2011-07-26,2011
10404,"36","Male","European-American/White","European-American/White","240 NAS Dr","Corpus Christi","TX",78418,"Nueces","240 NAS Dr Corpus Christi TX 78418 Nueces","27.6792561",-97.2762154,"Corpus Christi Police Department","Gunshot",2011-07-25,2011
10405,"13","Male","African-American/Black","African-American/Black","1040 N Keeler Ave","Chicago","IL",60651,"Cook","1040 N Keeler Ave Chicago IL 60651 Cook","41.9003237",-87.7319285,"Chicago Police Department","Gunshot",2011-07-25,2011
23232,"31","Female","Race unspecified","European-American/White","3670 Rhea Avenue","Memphis","TN",38122,"Shelby","3670 Rhea Avenue Memphis TN 38122 Shelby","35.159963",-89.938163,"Memphis Police Department","Gunshot",2011-07-24,2011
23231,"36","Male","African-American/Black","African-American/Black","3670 Rhea Avenue","Memphis","TN",38122,"Shelby","3670 Rhea Avenue Memphis TN 38122 Shelby","35.159963",-89.938163,"Memphis Police Department","Gunshot",2011-07-24,2011
10403,"49","Male","Hispanic/Latino","Hispanic/Latino","12100 E Colfax Ave","Aurora","CO",80011,"Arapahoe","12100 E Colfax Ave Aurora CO 80011 Arapahoe","39.7392043",-104.8462822,"Aurora Police Department","Gunshot",2011-07-23,2011
10400,"23","Male","African-American/Black","African-American/Black","611 Thornton Rd","Lithia Springs","GA",30122,"Douglas","611 Thornton Rd Lithia Springs GA 30122 Douglas","33.7882293",-84.6223905,"Douglas County Sheriff's Office","Gunshot",2011-07-22,2011
10401,"29","Female","Hispanic/Latino","Hispanic/Latino","301 E Ann St","Los Angeles","CA",90012,"Los Angeles","301 E Ann St Los Angeles CA 90012 Los Angeles","34.063761",-118.2299221,"Los Angeles Police Department","Gunshot",2011-07-22,2011
10397,"29","Male","European-American/White","European-American/White","1900 S 314th St","Federal Way","WA",98003,"King","1900 S 314th St Federal Way WA 98003 King","47.3213949",-122.3095787,"Federal Way Police Department","Gunshot",2011-07-21,2011
10398,"34","Male","Race unspecified","Hispanic/Latino","6100 block Kendra Way","Centreville","VA",20121,"Fairfax","6100 block Kendra Way Centreville VA 20121 Fairfax","38.831664",-77.4340689,"Fairfax County Police Department","Gunshot",2011-07-21,2011
10399,"30","Male","African-American/Black","African-American/Black","Orange Blossom Trail and Colonial Drive","Orlando","FL",32805,"Orange","Orange Blossom Trail and Colonial Drive Orlando FL 32805 Orange","28.5529418",-81.3956139,"Winter Park Police Department","Gunshot",2011-07-21,2011
19796,"37","Male","Race unspecified","European-American/White","16000 block NE 27th Ave","North Miami Beach","FL",33160,"Miami-Dade","16000 block NE 27th Ave North Miami Beach FL 33160 Miami-Dade","25.927324",-80.1458363,"North Miami Beach Police Department","Gunshot",2011-07-21,2011
10393,"21","Male","European-American/White","European-American/White","2 Leach Ave.","Albany","NY",12205,"Albany","2 Leach Ave. Albany NY 12205 Albany","42.694194",-73.79586,"Colonie Police Department, Columbia County Sheriff's Office","Gunshot",2011-07-20,2011
10394,"39","Male","European-American/White","European-American/White","3435 S Broadway","Los Angeles","CA",90007,"Los Angeles","3435 S Broadway Los Angeles CA 90007 Los Angeles","34.0183528",-118.2746063,"Los Angeles Police Department","Gunshot",2011-07-20,2011
10395,"21","Male","African-American/Black","African-American/Black","4756 Old Pineville Road","Charlotte","NC",28217,"Mecklenburg","4756 Old Pineville Road Charlotte NC 28217 Mecklenburg","35.1759953",-80.8801659,"Charlotte-Mecklenburg Police Department","Tasered",2011-07-20,2011
10396,"23","Male","African-American/Black","African-American/Black","Lincoln Hills apartment, 3500 Windcliff Dr SE","Marietta","GA",30067,"Cobb","Lincoln Hills apartment, 3500 Windcliff Dr SE Marietta GA 30067 Cobb","33.9144885",-84.4828036,"Cobb County Police Department","Gunshot",2011-07-20,2011
21319,"30","Male","Race unspecified","European-American/White","3149 Mills Road","Manitou Beach","MI",49253,"Lenawee","3149 Mills Road Manitou Beach MI 49253 Lenawee","41.975311",-84.276535,"Lenawee County Sheriff's Office","Gunshot",2011-07-20,2011
10390,"29","Male","African-American/Black","African-American/Black","2300 Steele St","Denver","CO",80205,"Denver","2300 Steele St Denver CO 80205 Denver","39.7502165",-104.9501058,"Denver Police Department","Tasered",2011-07-19,2011
10391,"18","Male","African-American/Black","African-American/Black","9200 block South Justine Street","Chicago","IL",60620,"Cook","9200 block South Justine Street Chicago IL 60620 Cook","41.7265754",-87.6618884,"Chicago Police Department","Gunshot",2011-07-19,2011
10389,"33","Male","Hispanic/Latino","Hispanic/Latino","10461 Ilex Ave.","Pacoima","CA",91331,"Los Angeles","10461 Ilex Ave. Pacoima CA 91331 Los Angeles","34.2600238",-118.4176371,"Los Angeles Police Department","Gunshot",2011-07-18,2011
22132,"31","Male","African-American/Black","African-American/Black","25 Bishop Terrace","Stratford","NJ",8084,"Camden","25 Bishop Terrace Stratford NJ 08084 Camden","39.8280289",-74.9992144,"Lindenwold Police Department","Gunshot",2011-07-18,2011
10387,"19","Male","African-American/Black","African-American/Black","8004 S. Ashland Ave","Chicago","IL",60620,"Cook","8004 S. Ashland Ave Chicago IL 60620 Cook","41.7482785",-87.663673,"Chicago Police Department","Gunshot",2011-07-17,2011
10378,"29","Male","European-American/White","European-American/White","","Antioch","OK",73057,"Garvin","Antioch OK 73057 Garvin","34.725",-97.405278,"Maysville Police Department","Gunshot",2011-07-16,2011
10380,"58","Male","European-American/White","European-American/White","125 Hazel St.","Van Meter","IA",50261,"Dallas","125 Hazel St. Van Meter IA 50261 Dallas","41.530032",-93.959061,"Dallas County Sheriff's Office","Gunshot",2011-07-16,2011
10382,"32","Male","African-American/Black","African-American/Black","100 block North Parkside Avenue","Chicago","IL",60644,"Cook","100 block North Parkside Avenue Chicago IL 60644 Cook","41.8822311",-87.7665755,"Chicago Police Department","Gunshot",2011-07-16,2011
10383,"32","Male","European-American/White","European-American/White","164th St SW & I-5","Lynnwood","WA",98087,"Snohomish","164th St SW & I-5 Lynnwood WA 98087 Snohomish","47.8500795",-122.2569744,"Snohomish County Sheriff's Office","Gunshot",2011-07-16,2011
10384,"19","Male","African-American/Black","African-American/Black","Third Street, near Palou Street","San Francisco Bayview District","CA",94124,"San Francisco","Third Street, near Palou Street San Francisco Bayview District CA 94124 San Francisco","37.7343014",-122.3911523,"San Francisco Police Department","Gunshot",2011-07-16,2011
23230,"57","Male","Race unspecified","European-American/White","Russell Hollow Road","Maryville","TN",37801,"Blount","Russell Hollow Road Maryville TN 37801 Blount","35.6148288",-84.1675599,"Blount County Sheriff's Office","Gunshot",2011-07-16,2011
10377,"26","Male","African-American/Black","African-American/Black","3260 Covington Hwy","Decatur","GA",30032,"DeKalb","3260 Covington Hwy Decatur GA 30032 DeKalb","33.7734041",-84.2571584,"Avondale Estates Police Department","Gunshot",2011-07-15,2011
10373,"17","Male","Race unspecified","African-American/Black","1409 Prospect Avenue","Bronx","NY",10459,"Bronx","1409 Prospect Avenue Bronx NY 10459 Bronx","40.832199",-73.897004,"City of New York Police Department","Gunshot",2011-07-14,2011
